objectid,filename,title,description,subject,creator,source,rightsstatement,type,latitude,longitude,format,date,location,identifier,language,rights
GIB001000069006,https://archive.org/download/GIB001000069006/GIB001000069006.jpg,"Swinbrook, Swinbrook Fettiplace Tombs",In package titled: Swinbrook. Latitude: 51.807752. Longitude: -1.5957388.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.80775,-1.59574,image/jpeg,,,,,
GIB001000069007,https://archive.org/download/GIB001000069007/GIB001000069007.jpg,"Swinbrook, Swinbrook Fettiplace Mon",In package titled: Swinbrook. Latitude: 51.807752. Longitude: -1.5957388.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.80775,-1.59574,image/jpeg,,,,,
GIB001000069008,https://archive.org/download/GIB001000069008/GIB001000069008.jpg,"Swinbrook, Swinbrook Mitford Crest",In package titled: Swinbrook. Latitude: 51.807752. Longitude: -1.5957388.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.80775,-1.59574,image/jpeg,,,,,
GIB001000070001,https://archive.org/download/GIB001000070001/GIB001000070001.jpg,"Barnston[Church]
Tilty[Abbey] Tiles, Barnston CH doorway Capital details ornate","In package titled: Barnston[Church]
Tilty[Abbey] Tiles. Latitude: 53.34502. Longitude: -3.0791194.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.34502,-3.07912,image/jpeg,,,,,
GIB001000070002,https://archive.org/download/GIB001000070002/GIB001000070002.jpg,"Barnston[Church]
Tilty[Abbey] Tiles, Barnston CH big tiles + Peg","In package titled: Barnston[Church]
Tilty[Abbey] Tiles. Latitude: 53.34502. Longitude: -3.0791194.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.34502,-3.07912,image/jpeg,,,,,
GIB001000070003,https://archive.org/download/GIB001000070003/GIB001000070003.jpg,"Barnston[Church]
Tilty[Abbey] Tiles, Barnston CH Norm.","In package titled: Barnston[Church]
Tilty[Abbey] Tiles. Latitude: 53.34502. Longitude: -3.0791194.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.34502,-3.07912,image/jpeg,,,,,
GIB001000070004,https://archive.org/download/GIB001000070004/GIB001000070004.jpg,"Barnston[Church]
Tilty[Abbey] Tiles, Barnston CH Norm. Doorway","In package titled: Barnston[Church]
Tilty[Abbey] Tiles. Latitude: 53.34502. Longitude: -3.0791194.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.34502,-3.07912,image/jpeg,,,,,
GIB001000070005,https://archive.org/download/GIB001000070005/GIB001000070005.jpg,"Barnston[Church]
Tilty[Abbey] Tiles, Barnston CH doorway Cap Detail","In package titled: Barnston[Church]
Tilty[Abbey] Tiles. Latitude: 53.34502. Longitude: -3.0791194.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.34502,-3.07912,image/jpeg,,,,,
GIB001000070006,https://archive.org/download/GIB001000070006/GIB001000070006.jpg,"Barnston[Church]
Tilty[Abbey] Tiles, Barnston CH big tiles + Peg","In package titled: Barnston[Church]
Tilty[Abbey] Tiles. Latitude: 53.34502. Longitude: -3.0791194.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.34502,-3.07912,image/jpeg,,,,,
GIB001000070007,https://archive.org/download/GIB001000070007/GIB001000070007.jpg,"Barnston[Church]
Tilty[Abbey] Tiles, Tilty CH Chancel - S.Side Big tiles + 2 L.windows","In package titled: Barnston[Church]
Tilty[Abbey] Tiles. Latitude: 53.34502. Longitude: -3.0791194.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.34502,-3.07912,image/jpeg,,,,,
GIB001000070008,https://archive.org/download/GIB001000070008/GIB001000070008.jpg,"Barnston[Church]
Tilty[Abbey] Tiles, Tilty CH. E.Window- Dec","In package titled: Barnston[Church]
Tilty[Abbey] Tiles. Latitude: 53.34502. Longitude: -3.0791194.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.34502,-3.07912,image/jpeg,,,,,
GIB001000070009,https://archive.org/download/GIB001000070009/GIB001000070009.jpg,"Barnston[Church]
Tilty[Abbey] Tiles, Tilty Abbey CH. Chancel Big Tiles","In package titled: Barnston[Church]
Tilty[Abbey] Tiles. Latitude: 53.34502. Longitude: -3.0791194.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.34502,-3.07912,image/jpeg,,,,,
GIB001000070010,https://archive.org/download/GIB001000070010/GIB001000070010.jpg,"Barnston[Church]
Tilty[Abbey] Tiles, Tilty Dec Sediua + piscina","In package titled: Barnston[Church]
Tilty[Abbey] Tiles. Latitude: 53.34502. Longitude: -3.0791194.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.34502,-3.07912,image/jpeg,,,,,
GIB001000070011,https://archive.org/download/GIB001000070011/GIB001000070011.jpg,"Barnston[Church]
Tilty[Abbey] Tiles, Church - Tilty Capella Ante","In package titled: Barnston[Church]
Tilty[Abbey] Tiles. Latitude: 53.34502. Longitude: -3.0791194.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,53.34502,-3.07912,image/jpeg,,,,,
GIB001000071001,https://archive.org/download/GIB001000071001/GIB001000071001.jpg,"Brookland, Brookland Belfry",In package titled: Brookland. Latitude: 50.997357. Longitude: 0.83379475.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,50.99736,0.833795,image/jpeg,,,,,
GIB001000071002,https://archive.org/download/GIB001000071002/GIB001000071002.jpg,"Brookland, Brookland CH TWR Sole Frame",In package titled: Brookland. Latitude: 50.997357. Longitude: 0.83379475.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,50.99736,0.833795,image/jpeg,,,,,
GIB001000071003,https://archive.org/download/GIB001000071003/GIB001000071003.jpg,"Brookland, Brookland Belfry",In package titled: Brookland. Latitude: 50.997357. Longitude: 0.83379475.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,50.99736,0.833795,image/jpeg,,,,,
GIB001000071004,https://archive.org/download/GIB001000071004/GIB001000071004.jpg,"Brookland, Brookland tower frame",In package titled: Brookland. Latitude: 50.997357. Longitude: 0.83379475. Copyright: scan from book,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,50.99736,0.833795,image/jpeg,,,,,
GIB001000071005,https://archive.org/download/GIB001000071005/GIB001000071005.jpg,"Brookland, Brookland tower sole frame + post",In package titled: Brookland. Latitude: 50.997357. Longitude: 0.83379475.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,50.99736,0.833795,image/jpeg,,,,,
GIB001000071006,https://archive.org/download/GIB001000071006/GIB001000071006.jpg,"Brookland, Brookland Belfry",In package titled: Brookland. Latitude: 50.997357. Longitude: 0.83379475.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,50.99736,0.833795,image/jpeg,,,,,
GIB001000071007,https://archive.org/download/GIB001000071007/GIB001000071007.jpg,"Brookland, Brookland Account of Church tower",In package titled: Brookland. Latitude: 50.997357. Longitude: 0.83379475. Copyright: scan from book,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,50.99736,0.833795,image/jpeg,,,,,
GIB001000071008,https://archive.org/download/GIB001000071008/GIB001000071008.jpg,"Brookland, Brookland Tower framing",In package titled: Brookland. Latitude: 50.997357. Longitude: 0.83379475.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,50.99736,0.833795,image/jpeg,,,,,
GIB001000072001,https://archive.org/download/GIB001000072001/GIB001000072001.jpg,"Witney[Church Green]
Temple Guiting, Temple Guiting Ball flower","In package titled: Witney[Church Green]
Temple Guiting. Latitude: 51.784298. Longitude: -1.4758147.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.7843,-1.47581,image/jpeg,,,,,
GIB001000072002,https://archive.org/download/GIB001000072002/GIB001000072002.jpg,"Witney[Church Green]
Temple Guiting, Temple Guiting S. Side of CH.","In package titled: Witney[Church Green]
Temple Guiting. Latitude: 51.784298. Longitude: -1.4758147.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.7843,-1.47581,image/jpeg,,,,,
GIB001000072003,https://archive.org/download/GIB001000072003/GIB001000072003.jpg,"Witney[Church Green]
Temple Guiting, Temple Guiting Corbelt Chancel S.Side","In package titled: Witney[Church Green]
Temple Guiting. Latitude: 51.784298. Longitude: -1.4758147.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.7843,-1.47581,image/jpeg,,,,,
GIB001000072004,https://archive.org/download/GIB001000072004/GIB001000072004.jpg,"Witney[Church Green]
Temple Guiting, Witney CH Tower","In package titled: Witney[Church Green]
Temple Guiting. Latitude: 51.782281. Longitude: -1.4854344.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.78228,-1.48543,image/jpeg,,,,,
GIB001000073001,https://archive.org/download/GIB001000073001/GIB001000073001.jpg,"Kings Sutton Ch, Kings Sutton CH",In package titled: Kings Sutton Ch. Latitude: 52.021196. Longitude: -1.2763133.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.0212,-1.27631,image/jpeg,,,,,
GIB001000074001,https://archive.org/download/GIB001000074001/GIB001000074001.jpg,"Old Malton 
Elm E.Eng, Old Malton NY.","In package titled: Old Malton 
Elm E.Eng. Latitude: 54.142858. Longitude: -0.77918214.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,54.14286,-0.77918,image/jpeg,,,,,
GIB001000074002,https://archive.org/download/GIB001000074002/GIB001000074002.jpg,"Old Malton 
Elm E.Eng, Old Malton Window","In package titled: Old Malton 
Elm E.Eng. Latitude: 54.142858. Longitude: -0.77918214.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,54.14286,-0.77918,image/jpeg,,,,,
GIB001000074003,https://archive.org/download/GIB001000074003/GIB001000074003.jpg,"Old Malton 
Elm E.Eng, Elm CH Tower Cambs [Cambridgeshire]","In package titled: Old Malton 
Elm E.Eng. Latitude: 54.142858. Longitude: -0.77918214.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,54.14286,-0.77918,image/jpeg,,,,,
GIB001000075001,https://archive.org/download/GIB001000075001/GIB001000075001.jpg,"Offley 
Weston , Weston Herts Crossing","In package titled: Offley 
Weston . Latitude: 51.9547. Longitude: -0.16957305.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.9547,-0.16957,image/jpeg,,,,,
GIB001000075002,https://archive.org/download/GIB001000075002/GIB001000075002.jpg,"Offley 
Weston , Offley Herts Stiff leaf Cap","In package titled: Offley 
Weston . Latitude: 51.9547. Longitude: -0.16957305.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.9547,-0.16957,image/jpeg,,,,,
GIB001000075003,https://archive.org/download/GIB001000075003/GIB001000075003.jpg,"Offley 
Weston , Weston Crossing","In package titled: Offley 
Weston . Latitude: 51.9547. Longitude: -0.16957305.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.9547,-0.16957,image/jpeg,,,,,
GIB001000075004,https://archive.org/download/GIB001000075004/GIB001000075004.jpg,"Offley 
Weston , Norman Window Weston","In package titled: Offley 
Weston . Latitude: 51.9547. Longitude: -0.16957305.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.9547,-0.16957,image/jpeg,,,,,
GIB001000076001,https://archive.org/download/GIB001000076001/GIB001000076001.jpg,"Coventry Cathedral, Coventry Cathedral, 4916 The Bethlehem Font",In package titled: Coventry Cathedral. Latitude: 52.407707. Longitude: -1.506857. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.40771,-1.50686,image/jpeg,,,,,
GIB001000076002,https://archive.org/download/GIB001000076002/GIB001000076002.jpg,"Coventry Cathedral, Coventry Cathedral, 4915 Baptistry Window (Close up)",In package titled: Coventry Cathedral. Latitude: 52.407707. Longitude: -1.506857. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.40771,-1.50686,image/jpeg,,,,,
GIB001000076003,https://archive.org/download/GIB001000076003/GIB001000076003.jpg,"Coventry Cathedral, Coventry Cathedral, 4913 Chapel of Christ in Gethsemane",In package titled: Coventry Cathedral. Latitude: 52.407707. Longitude: -1.506857. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.40771,-1.50686,image/jpeg,,,,,
GIB001000076004,https://archive.org/download/GIB001000076004/GIB001000076004.jpg,"Coventry Cathedral, Coventry Cathedral, 4917 The Great Glass Screen",In package titled: Coventry Cathedral. Latitude: 52.407707. Longitude: -1.506857. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.40771,-1.50686,image/jpeg,,,,,
GIB001000076005,https://archive.org/download/GIB001000076005/GIB001000076005.jpg,"Coventry Cathedral, Coventry Cathedral, 4924 South Aisle",In package titled: Coventry Cathedral. Latitude: 52.407707. Longitude: -1.506857. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.40771,-1.50686,image/jpeg,,,,,
GIB001000076006,https://archive.org/download/GIB001000076006/GIB001000076006.jpg,"Coventry Cathedral, Coventry Cathedral, 4911 General view from the Entrance",In package titled: Coventry Cathedral. Latitude: 52.407707. Longitude: -1.506857. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.40771,-1.50686,image/jpeg,,,,,
GIB001000076007,https://archive.org/download/GIB001000076007/GIB001000076007.jpg,"Coventry Cathedral, Coventry Cathedral Exteriors, 4941 Cathedral old and new from east (long view)",In package titled: Coventry Cathedral. Latitude: 52.407707. Longitude: -1.506857. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.40771,-1.50686,image/jpeg,,,,,
GIB001000076008,https://archive.org/download/GIB001000076008/GIB001000076008.jpg,"Coventry Cathedral, Coventry Cathedral Exteriors, 4946 Sanctuary and Cross of remembrance in old cathedral",In package titled: Coventry Cathedral. Latitude: 52.407707. Longitude: -1.506857. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.40771,-1.50686,image/jpeg,,,,,
GIB001000076009,https://archive.org/download/GIB001000076009/GIB001000076009.jpg,"Coventry Cathedral, Coventry Cathedral Exteriors, 4944 The Porch and St. Michaels steps (4919)",In package titled: Coventry Cathedral. Latitude: 52.407707. Longitude: -1.506857. Copyright: Woodmansterne Limited Watford,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.40771,-1.50686,image/jpeg,,,,,
GIB001000077001,https://archive.org/download/GIB001000077001/GIB001000077001.jpg,"Pampisford, Pampisford Tympanium, Norman",In package titled: Pampisford. Latitude: 52.11237. Longitude: 0.18618345.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.11237,0.186183,image/jpeg,,,,,
GIB001000079001,https://archive.org/download/GIB001000079001/GIB001000079001.jpg,"Adderbury Ch, Adderbury CH Choir",In package titled: Adderbury Ch. Latitude: 52.014838. Longitude: -1.3152626.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.01484,-1.31526,image/jpeg,,,,,
GIB001000080001,https://archive.org/download/GIB001000080001/GIB001000080001.jpg,"Pershore, Pershore Abbey 4662 Choir",In package titled: Pershore. Latitude: 52.111644. Longitude: -2.0756973.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.11164,-2.0757,image/jpeg,,,,,
GIB001000080002,https://archive.org/download/GIB001000080002/GIB001000080002.jpg,"Pershore, Pershore Trans Ext Detail",In package titled: Pershore. Latitude: 52.111644. Longitude: -2.0756973.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.11164,-2.0757,image/jpeg,,,,,
GIB001000080003,https://archive.org/download/GIB001000080003/GIB001000080003.jpg,"Pershore, Pershore Ext. Transept Detail",In package titled: Pershore. Latitude: 52.111644. Longitude: -2.0756973.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.11164,-2.0757,image/jpeg,,,,,
GIB001000080004,https://archive.org/download/GIB001000080004/GIB001000080004.jpg,"Pershore, Pershore Abbey 4463 South Transept (Norman)",In package titled: Pershore. Latitude: 52.111644. Longitude: -2.0756973.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.11164,-2.0757,image/jpeg,,,,,
GIB001000080005,https://archive.org/download/GIB001000080005/GIB001000080005.jpg,"Pershore, Pershore",In package titled: Pershore. Latitude: 52.111644. Longitude: -2.0756973.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.11164,-2.0757,image/jpeg,,,,,
GIB001000080006,https://archive.org/download/GIB001000080006/GIB001000080006.jpg,"Pershore, Pershore Abbey 4661 Abbey South East",In package titled: Pershore. Latitude: 52.111644. Longitude: -2.0756973.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.11164,-2.0757,image/jpeg,,,,,
GIB001000081001,https://archive.org/download/GIB001000081001/GIB001000081001.jpg,"Rendcomb, Overbury
Southrop Fonts, Southrop font  C12","In package titled: Rendcomb, Overbury
Southrop Fonts. Latitude: 52.034916. Longitude: -2.0631618.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.03492,-2.06316,image/jpeg,,,,,
GIB001000081002,https://archive.org/download/GIB001000081002/GIB001000081002.jpg,"Rendcomb, Overbury
Southrop Fonts, Overbury font 1150-60  - holding church, [Church of St Faith, Overbury]","In package titled: Rendcomb, Overbury
Southrop Fonts. Latitude: 52.034916. Longitude: -2.0631618. Church of St Faith, Overbury",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.03492,-2.06316,image/jpeg,,,,,
GIB001000081003,https://archive.org/download/GIB001000081003/GIB001000081003.jpg,"Rendcomb, Overbury
Southrop Fonts, Rendcomb font","In package titled: Rendcomb, Overbury
Southrop Fonts. Latitude: 52.034916. Longitude: -2.0631618.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.03492,-2.06316,image/jpeg,,,,,
GIB001000081004,https://archive.org/download/GIB001000081004/GIB001000081004.jpg,"Rendcomb, Overbury
Southrop Fonts, Rendcomb Glos, Norman font.","In package titled: Rendcomb, Overbury
Southrop Fonts. Latitude: 52.034916. Longitude: -2.0631618.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.03492,-2.06316,image/jpeg,,,,,
GIB001000082001,https://archive.org/download/GIB001000082001/GIB001000082001.jpg,"Netherton Ruined 
Chapel Nr Elmley Cast, Netherton NR Elmley Cast. Norman Church N.side","In package titled: Netherton Ruined 
Chapel Nr Elmley Cast. Latitude: 52.067647. Longitude: -2.0277445.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.06765,-2.02774,image/jpeg,,,,,
GIB001000082002,https://archive.org/download/GIB001000082002/GIB001000082002.jpg,"Netherton Ruined 
Chapel Nr Elmley Cast, Netherton CH Elmley Cast. N.Side","In package titled: Netherton Ruined 
Chapel Nr Elmley Cast. Latitude: 52.067647. Longitude: -2.0277445.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.06765,-2.02774,image/jpeg,,,,,
GIB001000082003,https://archive.org/download/GIB001000082003/GIB001000082003.jpg,"Netherton Ruined 
Chapel Nr Elmley Cast, Netherton N. Doorway, 2 way chevron","In package titled: Netherton Ruined 
Chapel Nr Elmley Cast. Latitude: 52.067647. Longitude: -2.0277445.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.06765,-2.02774,image/jpeg,,,,,
GIB001000082004,https://archive.org/download/GIB001000082004/GIB001000082004.jpg,"Netherton Ruined 
Chapel Nr Elmley Cast, Netherton CH Int W end, fire places","In package titled: Netherton Ruined 
Chapel Nr Elmley Cast. Latitude: 52.067647. Longitude: -2.0277445.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.06765,-2.02774,image/jpeg,,,,,
GIB001000082005,https://archive.org/download/GIB001000082005/GIB001000082005.jpg,"Netherton Ruined 
Chapel Nr Elmley Cast, Netherton Elmley Cast. Dragon S.Door","In package titled: Netherton Ruined 
Chapel Nr Elmley Cast. Latitude: 52.067647. Longitude: -2.0277445.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.06765,-2.02774,image/jpeg,,,,,
GIB001000083001,https://archive.org/download/GIB001000083001/GIB001000083001.jpg,"Ludlow Chap, Ludlow Chapel",In package titled: Ludlow Chap. Latitude: 52.366748. Longitude: -2.7187871.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.36675,-2.71879,image/jpeg,,,,,
GIB001000083002,https://archive.org/download/GIB001000083002/GIB001000083002.jpg,"Ludlow Chap, Ludlow Chapel",In package titled: Ludlow Chap. Latitude: 52.366748. Longitude: -2.7187871.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.36675,-2.71879,image/jpeg,,,,,
GIB001000083003,https://archive.org/download/GIB001000083003/GIB001000083003.jpg,"Ludlow Chap, Ludlow Chapel",In package titled: Ludlow Chap. Latitude: 52.366748. Longitude: -2.7187871.,Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,52.36675,-2.71879,image/jpeg,,,,,
GIB001000084001,https://archive.org/download/GIB001000084001/GIB001000084001.jpg,"Coggeshall 
Polstead, Coggeshall Abbey Old Range from E.","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084002,https://archive.org/download/GIB001000084002/GIB001000084002.jpg,"Coggeshall 
Polstead, Coggeshall Abbey Church Cropmark","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084003,https://archive.org/download/GIB001000084003/GIB001000084003.jpg,"Coggeshall 
Polstead, L. Coggeshall Chap.","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084004,https://archive.org/download/GIB001000084004/GIB001000084004.jpg,"Coggeshall 
Polstead, L. Coggeshall Chap.","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084005,https://archive.org/download/GIB001000084005/GIB001000084005.jpg,"Coggeshall 
Polstead, Coggeshall Abbey Church Cropmark","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084006,https://archive.org/download/GIB001000084006/GIB001000084006.jpg,"Coggeshall 
Polstead, Coggeshall Abbey Scalloped Cap + Brick","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
GIB001000084007,https://archive.org/download/GIB001000084007/GIB001000084007.jpg,"Coggeshall 
Polstead, Cogg Abbey Corridor N.","In package titled: Coggeshall 
Polstead. Latitude: 51.867871. Longitude: 0.68425763.",Religious,"Gibson, Adrian, 1931-2006","Welsh School of Architecture, Cardiff University",http://creativecommons.org/licenses/by/4.0/,image,51.86787,0.684258,image/jpeg,,,,,
